Time,Campaign ID,Age group,Channel Name,Spending,Number of Views,Number of Leads
Dec-15,Dec2015_4,18-24,Sponsored search ads,3.71,2089,1558
Dec-15,Dec2015_4,18-24,LinkedIn,3.71,1857,532
Dec-15,Dec2015_4,18-24,TV ads,3.37,2286,2623
Dec-15,Dec2015_4,45-54,Sponsored search ads,2.72,2140,2169
Dec-15,Dec2015_4,45-54,LinkedIn,2.72,2011,1065
Dec-15,Dec2015_4,45-54,TV ads,2.47,765,1420
Dec-15,Dec2015_5,35-44,Instagram Ads,0.08,44,78
Dec-15,Dec2015_5,35-44,Facebook ads,0.09,28,19
Dec-15,Dec2015_5,35-44,TikTok ads,0.09,70,39
Dec-15,Dec2015_5,35-44,Email,0.04,15,0
Dec-15,Dec2015_5,35-44,TV ads,0.06,49,59
Dec-15,Dec2015_5,55-64,Instagram Ads,0.06,38,39
Dec-15,Dec2015_5,55-64,Facebook ads,0.07,19,0
Dec-15,Dec2015_5,55-64,TikTok ads,0.07,22,0
Dec-15,Dec2015_5,55-64,Email,0.03,24,19
Dec-15,Dec2015_5,55-64,TV ads,0.05,39,0
Dec-15,Dec2015_5,65 and above,Instagram Ads,0.06,27,39
Dec-15,Dec2015_5,65 and above,Facebook ads,0.06,23,0
Dec-15,Dec2015_5,65 and above,TikTok ads,0.06,32,19
Dec-15,Dec2015_5,65 and above,Email,0.03,24,19
Dec-15,Dec2015_5,65 and above,TV ads,0.04,32,39
Dec-15,Dec2015_5,45-54,Instagram Ads,0.07,24,19
Dec-15,Dec2015_5,45-54,Facebook ads,0.07,31,0
Dec-15,Dec2015_5,45-54,TikTok ads,0.08,59,39
Dec-15,Dec2015_5,45-54,Email,0.04,17,0
Dec-15,Dec2015_5,45-54,TV ads,0.05,20,0
Dec-15,Dec2015_5,18-24,Instagram Ads,0.09,47,39
Dec-15,Dec2015_5,18-24,Facebook ads,0.1,77,59
Dec-15,Dec2015_5,18-24,TikTok ads,0.11,31,0
Dec-15,Dec2015_5,18-24,Email,0.05,33,39
Dec-15,Dec2015_5,18-24,TV ads,0.07,57,78
Dec-15,Dec2015_5,25-34,Instagram Ads,0.09,33,0
Dec-15,Dec2015_5,25-34,Facebook ads,0.09,52,59
Dec-15,Dec2015_5,25-34,TikTok ads,0.1,36,39
Dec-15,Dec2015_5,25-34,Email,0.05,35,39
Dec-15,Dec2015_5,25-34,TV ads,0.07,42,59
Dec-16,Dec2016_1,18-24,Facebook ads,0.24,113,120
Dec-16,Dec2016_1,18-24,LinkedIn,0.19,80,30
Dec-16,Dec2016_1,18-24,Email,0.12,65,60
Dec-16,Dec2016_1,18-24,TV ads,0.17,157,181
Dec-16,Dec2016_1,18-24,Sponsored search ads,0.19,124,15
Dec-16,Dec2016_1,18-24,Influencer,0.22,141,45
Dec-16,Dec2016_1,55-64,Facebook ads,0.16,79,30
Dec-16,Dec2016_1,55-64,LinkedIn,0.13,66,15
Dec-16,Dec2016_1,55-64,Email,0.08,53,0
Dec-16,Dec2016_1,55-64,TV ads,0.11,82,90
Dec-16,Dec2016_1,55-64,Sponsored search ads,0.13,77,90
Dec-16,Dec2016_1,55-64,Influencer,0.15,135,75
Dec-16,Dec2016_1,45-54,Facebook ads,0.18,122,60
Dec-16,Dec2016_1,45-54,LinkedIn,0.14,81,0
Dec-16,Dec2016_1,45-54,Email,0.09,31,30
Dec-16,Dec2016_1,45-54,TV ads,0.13,50,45
Dec-16,Dec2016_1,45-54,Sponsored search ads,0.14,104,151
Dec-16,Dec2016_1,45-54,Influencer,0.17,121,30
Dec-16,Dec2016_1,25-34,Facebook ads,0.23,157,120
Dec-16,Dec2016_1,25-34,LinkedIn,0.18,155,166
Dec-16,Dec2016_1,25-34,Email,0.11,71,60
Dec-16,Dec2016_1,25-34,TV ads,0.16,94,75
Dec-16,Dec2016_1,25-34,Sponsored search ads,0.18,134,30
Dec-16,Dec2016_1,25-34,Influencer,0.21,144,30
Dec-16,Dec2016_1,35-44,Facebook ads,0.21,175,241
Dec-16,Dec2016_1,35-44,LinkedIn,0.17,130,135
Dec-16,Dec2016_1,35-44,Email,0.11,93,30
Dec-16,Dec2016_1,35-44,TV ads,0.15,67,45
Dec-16,Dec2016_1,35-44,Sponsored search ads,0.17,51,60
Dec-16,Dec2016_1,35-44,Influencer,0.19,64,60
Dec-16,Dec2016_1,65 and above,Facebook ads,0.15,76,15
Dec-16,Dec2016_1,65 and above,LinkedIn,0.11,37,15
Dec-16,Dec2016_1,65 and above,Email,0.07,27,30
Dec-16,Dec2016_1,65 and above,TV ads,0.1,47,0
Dec-16,Dec2016_1,65 and above,Sponsored search ads,0.11,89,60
Dec-16,Dec2016_1,65 and above,Influencer,0.13,112,135
Dec-16,Dec2016_2,55-64,Sponsored search ads,0.01,7,0
Dec-16,Dec2016_2,55-64,TikTok ads,0.02,16,0
Dec-16,Dec2016_2,55-64,Google banner ads,0.02,13,0
Dec-16,Dec2016_2,55-64,Influencer,0.02,10,0
Dec-16,Dec2016_2,55-64,Email,0.01,6,0
Dec-16,Dec2016_2,55-64,Facebook ads,0.02,5,0
Dec-16,Dec2016_2,55-64,TV ads,0.01,10,0
Dec-16,Dec2016_2,55-64,Radio ads,0.01,3,0
Dec-16,Dec2016_2,55-64,Newspaper ads,0.01,3,0
Dec-16,Dec2016_2,45-54,Sponsored search ads,0.02,12,0
Dec-16,Dec2016_2,45-54,TikTok ads,0.02,16,0
Dec-16,Dec2016_2,45-54,Google banner ads,0.02,6,0
Dec-16,Dec2016_2,45-54,Influencer,0.02,13,0
Dec-16,Dec2016_2,45-54,Email,0.01,8,0
Dec-16,Dec2016_2,45-54,Facebook ads,0.02,14,0
Dec-16,Dec2016_2,45-54,TV ads,0.01,8,0
Dec-16,Dec2016_2,45-54,Radio ads,0.01,11,0
Dec-16,Dec2016_2,45-54,Newspaper ads,0.01,9,0
Dec-16,Dec2016_2,35-44,Sponsored search ads,0.02,15,15
Dec-16,Dec2016_2,35-44,TikTok ads,0.03,13,15
Dec-16,Dec2016_2,35-44,Google banner ads,0.02,12,0
Dec-16,Dec2016_2,35-44,Influencer,0.02,10,0
Dec-16,Dec2016_2,35-44,Email,0.01,9,0
Dec-16,Dec2016_2,35-44,Facebook ads,0.02,11,0
Dec-16,Dec2016_2,35-44,TV ads,0.02,7,0
Dec-16,Dec2016_2,35-44,Radio ads,0.01,9,0
Dec-16,Dec2016_2,35-44,Newspaper ads,0.01,4,0
Dec-16,Dec2016_2,25-34,Sponsored search ads,0.02,7,0
Dec-16,Dec2016_2,25-34,TikTok ads,0.03,10,0
Dec-16,Dec2016_2,25-34,Google banner ads,0.02,15,0
Dec-16,Dec2016_2,25-34,Influencer,0.02,20,15
Dec-16,Dec2016_2,25-34,Email,0.01,6,0
Dec-16,Dec2016_2,25-34,Facebook ads,0.03,21,15
Dec-16,Dec2016_2,25-34,TV ads,0.02,8,0
Dec-16,Dec2016_2,25-34,Radio ads,0.02,12,0
Dec-16,Dec2016_2,25-34,Newspaper ads,0.01,9,0
Dec-16,Dec2016_2,18-24,Sponsored search ads,0.02,15,15
Dec-16,Dec2016_2,18-24,TikTok ads,0.03,25,30
Dec-16,Dec2016_2,18-24,Google banner ads,0.02,13,0
Dec-16,Dec2016_2,18-24,Influencer,0.03,21,0
Dec-16,Dec2016_2,18-24,Email,0.01,6,0
Dec-16,Dec2016_2,18-24,Facebook ads,0.03,21,15
Dec-16,Dec2016_2,18-24,TV ads,0.02,11,15
Dec-16,Dec2016_2,18-24,Radio ads,0.02,14,0
Dec-16,Dec2016_2,18-24,Newspaper ads,0.02,9,0
Dec-16,Dec2016_2,65 and above,Sponsored search ads,0.01,5,0
Dec-16,Dec2016_2,65 and above,TikTok ads,0.02,14,15
Dec-16,Dec2016_2,65 and above,Google banner ads,0.01,9,0
Dec-16,Dec2016_2,65 and above,Influencer,0.01,12,15
Dec-16,Dec2016_2,65 and above,Email,0.01,7,0
Dec-16,Dec2016_2,65 and above,Facebook ads,0.02,7,0
Dec-16,Dec2016_2,65 and above,TV ads,0.01,6,0
Dec-16,Dec2016_2,65 and above,Radio ads,0.01,8,0
Dec-16,Dec2016_2,65 and above,Newspaper ads,0.01,3,0
Dec-16,Dec2016_3,35-44,Newspaper ads,0.06,35,30
Dec-16,Dec2016_3,35-44,Influencer,0.09,32,0
Dec-16,Dec2016_3,35-44,Google banner ads,0.09,48,15
Dec-16,Dec2016_3,35-44,TikTok ads,0.11,83,75
Dec-16,Dec2016_3,35-44,Instagram Ads,0.09,47,0
Dec-16,Dec2016_3,35-44,LinkedIn,0.08,33,30
Dec-16,Dec2016_3,35-44,Radio ads,0.06,59,30
Dec-16,Dec2016_3,35-44,Facebook ads,0.1,80,105
Dec-16,Dec2016_3,25-34,Newspaper ads,0.06,20,15
Dec-16,Dec2016_3,25-34,Influencer,0.1,59,75
Dec-16,Dec2016_3,25-34,Google banner ads,0.09,59,15
Dec-16,Dec2016_3,25-34,TikTok ads,0.11,105,45
Dec-16,Dec2016_3,25-34,Instagram Ads,0.1,85,30
Dec-16,Dec2016_3,25-34,LinkedIn,0.08,61,30
Dec-16,Dec2016_3,25-34,Radio ads,0.07,63,15
Dec-16,Dec2016_3,25-34,Facebook ads,0.11,60,60
Dec-16,Dec2016_3,65 and above,Newspaper ads,0.04,36,15
Dec-16,Dec2016_3,65 and above,Influencer,0.06,35,15
Dec-16,Dec2016_3,65 and above,Google banner ads,0.06,27,30
Dec-16,Dec2016_3,65 and above,TikTok ads,0.07,27,15
Dec-16,Dec2016_3,65 and above,Instagram Ads,0.06,41,15
Dec-16,Dec2016_3,65 and above,LinkedIn,0.06,33,30
Dec-16,Dec2016_3,65 and above,Radio ads,0.05,26,0
Dec-16,Dec2016_3,65 and above,Facebook ads,0.07,23,15
Dec-16,Dec2016_3,45-54,Newspaper ads,0.05,24,30
Dec-16,Dec2016_3,45-54,Influencer,0.08,54,30
Dec-16,Dec2016_3,45-54,Google banner ads,0.07,47,30
Dec-16,Dec2016_3,45-54,TikTok ads,0.09,78,45
Dec-16,Dec2016_3,45-54,Instagram Ads,0.08,29,15
Dec-16,Dec2016_3,45-54,LinkedIn,0.07,46,45
Dec-16,Dec2016_3,45-54,Radio ads,0.06,48,30
Dec-16,Dec2016_3,45-54,Facebook ads,0.08,44,30
Dec-16,Dec2016_3,55-64,Newspaper ads,0.04,38,45
Dec-16,Dec2016_3,55-64,Influencer,0.07,65,15
Dec-16,Dec2016_3,55-64,Google banner ads,0.07,40,15
Dec-16,Dec2016_3,55-64,TikTok ads,0.08,44,0
Dec-16,Dec2016_3,55-64,Instagram Ads,0.07,29,15
Dec-16,Dec2016_3,55-64,LinkedIn,0.06,32,15
Dec-16,Dec2016_3,55-64,Radio ads,0.05,22,15
Dec-16,Dec2016_3,55-64,Facebook ads,0.08,37,30
Dec-16,Dec2016_4,35-44,Radio ads,0.94,753,453
Dec-16,Dec2016_4,35-44,TikTok ads,1.56,1402,1283
Dec-16,Dec2016_4,35-44,Email,0.73,257,271
Dec-16,Dec2016_4,35-44,Facebook ads,1.46,933,860
Dec-16,Dec2016_4,35-44,Sponsored search ads,1.14,1056,377
Dec-16,Dec2016_4,35-44,Google banner ads,1.25,892,679
Dec-16,Dec2016_4,35-44,Influencer,1.35,644,694
Dec-16,Dec2016_4,35-44,Newspaper ads,0.83,600,785
Dec-16,Dec2016_4,35-44,Instagram Ads,1.35,1151,1042
Dec-16,Dec2016_4,25-34,Radio ads,1.01,514,437
Dec-16,Dec2016_4,25-34,TikTok ads,1.68,891,468
Dec-16,Dec2016_4,25-34,Email,0.78,509,528
Dec-16,Dec2016_4,25-34,Facebook ads,1.57,1056,1525
Dec-16,Dec2016_4,25-34,Sponsored search ads,1.23,607,392
Dec-16,Dec2016_4,25-34,Google banner ads,1.34,969,936
Dec-16,Dec2016_4,25-34,Influencer,1.46,451,256
Dec-16,Dec2016_4,25-34,Newspaper ads,0.9,417,528
Dec-16,Dec2016_4,25-34,Instagram Ads,1.46,1229,649
Dec-16,Dec2016_4,45-54,Radio ads,0.79,294,120
Dec-16,Dec2016_4,45-54,TikTok ads,1.32,551,256
Dec-16,Dec2016_4,45-54,Email,0.62,279,211
Dec-16,Dec2016_4,45-54,Facebook ads,1.23,623,558
Dec-16,Dec2016_4,45-54,Sponsored search ads,0.97,504,619
Dec-16,Dec2016_4,45-54,Google banner ads,1.06,946,649
Dec-16,Dec2016_4,45-54,Influencer,1.14,388,181
Dec-16,Dec2016_4,45-54,Newspaper ads,0.7,261,151
Dec-16,Dec2016_4,45-54,Instagram Ads,1.14,809,679
Dec-16,Dec2016_4,18-24,Radio ads,1.08,495,588
Dec-16,Dec2016_4,18-24,TikTok ads,1.8,702,317
Dec-16,Dec2016_4,18-24,Email,0.84,610,241
Dec-16,Dec2016_4,18-24,Facebook ads,1.68,1223,1797
Dec-16,Dec2016_4,18-24,Sponsored search ads,1.32,1085,392
Dec-16,Dec2016_4,18-24,Google banner ads,1.44,908,649
Dec-16,Dec2016_4,18-24,Influencer,1.56,1437,2099
Dec-16,Dec2016_4,18-24,Newspaper ads,0.96,371,513
Dec-16,Dec2016_4,18-24,Instagram Ads,1.56,668,377
Dec-16,Dec2016_4,55-64,Radio ads,0.72,379,196
Dec-16,Dec2016_4,55-64,TikTok ads,1.2,1003,588
Dec-16,Dec2016_4,55-64,Email,0.56,455,679
Dec-16,Dec2016_4,55-64,Facebook ads,1.12,927,573
Dec-16,Dec2016_4,55-64,Sponsored search ads,0.88,658,573
Dec-16,Dec2016_4,55-64,Google banner ads,0.96,763,271
Dec-16,Dec2016_4,55-64,Influencer,1.04,731,875
Dec-16,Dec2016_4,55-64,Newspaper ads,0.64,498,724
Dec-16,Dec2016_4,55-64,Instagram Ads,1.04,358,211
Dec-16,Dec2016_5,35-44,Influencer,0.14,100,105
Dec-16,Dec2016_5,35-44,Radio ads,0.1,41,0
Dec-16,Dec2016_5,35-44,LinkedIn,0.12,84,60
Dec-16,Dec2016_5,35-44,Facebook ads,0.15,128,105
Dec-16,Dec2016_5,35-44,Instagram Ads,0.14,81,60
Dec-16,Dec2016_5,35-44,Newspaper ads,0.09,68,0
Dec-16,Dec2016_5,35-44,TikTok ads,0.16,141,151
Dec-16,Dec2016_5,35-44,Email,0.08,64,90
Dec-16,Dec2016_5,35-44,Sponsored search ads,0.12,53,45
Dec-16,Dec2016_5,18-24,Influencer,0.16,98,75
Dec-16,Dec2016_5,18-24,Radio ads,0.11,37,45
Dec-16,Dec2016_5,18-24,LinkedIn,0.14,123,120
Dec-16,Dec2016_5,18-24,Facebook ads,0.17,81,90
Dec-16,Dec2016_5,18-24,Instagram Ads,0.16,123,105
Dec-16,Dec2016_5,18-24,Newspaper ads,0.1,41,15
Dec-16,Dec2016_5,18-24,TikTok ads,0.19,125,30
Dec-16,Dec2016_5,18-24,Email,0.09,65,15
Dec-16,Dec2016_5,18-24,Sponsored search ads,0.14,119,151
Dec-16,Dec2016_5,25-34,Influencer,0.15,74,15
Dec-16,Dec2016_5,25-34,Radio ads,0.11,71,45
Dec-16,Dec2016_5,25-34,LinkedIn,0.13,50,30
Dec-16,Dec2016_5,25-34,Facebook ads,0.16,150,30
Dec-16,Dec2016_5,25-34,Instagram Ads,0.15,71,60
Dec-16,Dec2016_5,25-34,Newspaper ads,0.09,74,0
Dec-16,Dec2016_5,25-34,TikTok ads,0.17,132,30
Dec-16,Dec2016_5,25-34,Email,0.08,66,60
Dec-16,Dec2016_5,25-34,Sponsored search ads,0.13,75,90
Dec-17,Dec2017_1,18-24,Instagram Ads,1.3,471,207
Dec-17,Dec2017_1,18-24,Google banner ads,1.2,893,1380
Dec-17,Dec2017_1,18-24,Newspaper ads,0.8,614,638
Dec-17,Dec2017_1,18-24,TV ads,1,875,241
Dec-17,Dec2017_1,18-24,Sponsored search ads,1.1,880,724
Dec-17,Dec2017_1,18-24,Email,0.7,391,138
Dec-17,Dec2017_1,18-24,LinkedIn,1.1,343,224
Dec-17,Dec2017_1,65 and above,Instagram Ads,0.78,308,276
Dec-17,Dec2017_1,65 and above,Google banner ads,0.72,273,103
Dec-17,Dec2017_1,65 and above,Newspaper ads,0.48,387,603
Dec-17,Dec2017_1,65 and above,TV ads,0.6,514,621
Dec-17,Dec2017_1,65 and above,Sponsored search ads,0.66,491,707
Dec-17,Dec2017_1,65 and above,Email,0.42,285,189
Dec-17,Dec2017_1,65 and above,LinkedIn,0.66,253,120
Dec-17,Dec2017_1,45-54,Instagram Ads,0.95,748,931
Dec-17,Dec2017_1,45-54,Google banner ads,0.88,492,103
Dec-17,Dec2017_1,45-54,Newspaper ads,0.59,263,327
Dec-17,Dec2017_1,45-54,TV ads,0.73,434,362
Dec-17,Dec2017_1,45-54,Sponsored search ads,0.81,384,414
Dec-17,Dec2017_1,45-54,Email,0.51,440,690
Dec-17,Dec2017_1,45-54,LinkedIn,0.81,250,224
Dec-17,Dec2017_1,35-44,Instagram Ads,1.13,547,517
Dec-17,Dec2017_1,35-44,Google banner ads,1.04,673,310
Dec-17,Dec2017_1,35-44,Newspaper ads,0.69,520,465
Dec-17,Dec2017_1,35-44,TV ads,0.87,757,155
Dec-17,Dec2017_1,35-44,Sponsored search ads,0.95,385,465
Dec-17,Dec2017_1,35-44,Email,0.61,424,448
Dec-17,Dec2017_1,35-44,LinkedIn,0.95,822,655
Dec-17,Dec2017_1,55-64,Instagram Ads,0.87,465,724
Dec-17,Dec2017_1,55-64,Google banner ads,0.8,486,345
Dec-17,Dec2017_1,55-64,Newspaper ads,0.53,380,414
Dec-17,Dec2017_1,55-64,TV ads,0.67,314,189
Dec-17,Dec2017_1,55-64,Sponsored search ads,0.73,384,103
Dec-17,Dec2017_1,55-64,Email,0.47,394,172
Dec-17,Dec2017_1,55-64,LinkedIn,0.73,298,345
Dec-17,Dec2017_1,25-34,Instagram Ads,1.22,870,1138
Dec-17,Dec2017_1,25-34,Google banner ads,1.12,574,862
Dec-17,Dec2017_1,25-34,Newspaper ads,0.75,456,379
Dec-17,Dec2017_1,25-34,TV ads,0.93,716,379
Dec-17,Dec2017_1,25-34,Sponsored search ads,1.03,818,810
Dec-17,Dec2017_1,25-34,Email,0.65,535,258
Dec-17,Dec2017_1,25-34,LinkedIn,1.03,863,1069
Dec-17,Dec2017_2,45-54,Radio ads,0.57,413,103
Dec-17,Dec2017_2,45-54,Email,0.44,342,189
Dec-17,Dec2017_2,45-54,Instagram Ads,0.82,536,552
Dec-17,Dec2017_2,45-54,TikTok ads,0.95,363,224
Dec-17,Dec2017_2,55-64,Radio ads,0.52,241,258
Dec-17,Dec2017_2,55-64,Email,0.4,304,517
Dec-17,Dec2017_2,55-64,Instagram Ads,0.75,261,414
Dec-17,Dec2017_2,55-64,TikTok ads,0.86,537,379
Dec-17,Dec2017_2,25-34,Radio ads,0.73,333,155
Dec-17,Dec2017_2,25-34,Email,0.57,349,569
Dec-17,Dec2017_2,25-34,Instagram Ads,1.05,418,345
Dec-17,Dec2017_2,25-34,TikTok ads,1.21,498,207
Dec-17,Dec2017_3,65 and above,TV ads,0.02,8,0
Dec-17,Dec2017_3,65 and above,TikTok ads,0.03,21,17
Dec-17,Dec2017_3,65 and above,Instagram Ads,0.02,12,0
Dec-17,Dec2017_3,65 and above,Radio ads,0.02,10,0
Dec-17,Dec2017_3,55-64,TV ads,0.02,11,0
Dec-17,Dec2017_3,55-64,TikTok ads,0.03,12,0
Dec-17,Dec2017_3,55-64,Instagram Ads,0.03,13,0
Dec-17,Dec2017_3,55-64,Radio ads,0.02,15,0
Dec-17,Dec2017_4,55-64,Instagram Ads,0,1,0
Dec-17,Dec2017_4,55-64,Radio ads,0,1,0
Dec-17,Dec2017_4,55-64,TV ads,0,0,0
Dec-17,Dec2017_4,55-64,Sponsored search ads,0,1,0
Dec-17,Dec2017_4,55-64,Influencer,0,1,0
Dec-17,Dec2017_4,55-64,Newspaper ads,0,0,0
Dec-17,Dec2017_4,55-64,Facebook ads,0,1,0
Dec-17,Dec2017_4,35-44,Instagram Ads,0,1,0
Dec-17,Dec2017_4,35-44,Radio ads,0,1,0
Dec-17,Dec2017_4,35-44,TV ads,0,2,0
Dec-17,Dec2017_4,35-44,Sponsored search ads,0,1,0
Dec-17,Dec2017_4,35-44,Influencer,0,1,0
Dec-17,Dec2017_4,35-44,Newspaper ads,0,0,0
Dec-17,Dec2017_4,35-44,Facebook ads,0,3,0
Dec-17,Dec2017_4,65 and above,Instagram Ads,0,1,0
Dec-17,Dec2017_4,65 and above,Radio ads,0,0,0
Dec-17,Dec2017_4,65 and above,TV ads,0,0,0
Dec-17,Dec2017_4,65 and above,Sponsored search ads,0,1,0
Dec-17,Dec2017_4,65 and above,Influencer,0,0,0
Dec-17,Dec2017_4,65 and above,Newspaper ads,0,0,0
Dec-17,Dec2017_4,65 and above,Facebook ads,0,2,0
Dec-17,Dec2017_4,18-24,Instagram Ads,0,1,0
Dec-17,Dec2017_4,18-24,Radio ads,0,1,0
Dec-17,Dec2017_4,18-24,TV ads,0,2,0
Dec-17,Dec2017_4,18-24,Sponsored search ads,0,2,0
Dec-17,Dec2017_4,18-24,Influencer,0,2,0
Dec-17,Dec2017_4,18-24,Newspaper ads,0,0,0
Dec-17,Dec2017_4,18-24,Facebook ads,0,2,0
Dec-17,Dec2017_4,45-54,Instagram Ads,0,1,0
Dec-17,Dec2017_4,45-54,Radio ads,0,0,0
Dec-17,Dec2017_4,45-54,TV ads,0,1,0
Dec-17,Dec2017_4,45-54,Sponsored search ads,0,0,0
Dec-17,Dec2017_4,45-54,Influencer,0,1,0
Dec-17,Dec2017_4,45-54,Newspaper ads,0,0,0
Dec-17,Dec2017_4,45-54,Facebook ads,0,2,0
Dec-17,Dec2017_4,25-34,Instagram Ads,0,2,0
Dec-17,Dec2017_4,25-34,Radio ads,0,0,0
Dec-17,Dec2017_4,25-34,TV ads,0,1,0
Dec-17,Dec2017_4,25-34,Sponsored search ads,0,1,0
Dec-17,Dec2017_4,25-34,Influencer,0,2,0
Dec-17,Dec2017_4,25-34,Newspaper ads,0,0,0
Dec-17,Dec2017_4,25-34,Facebook ads,0,1,0
Dec-17,Dec2017_5,45-54,Email,0.33,265,448
Dec-17,Dec2017_5,45-54,TV ads,0.47,181,34
Dec-17,Dec2017_5,45-54,LinkedIn,0.52,217,224
Dec-17,Dec2017_5,45-54,Facebook ads,0.66,258,362
Dec-17,Dec2017_5,45-54,TikTok ads,0.7,374,414
Dec-17,Dec2017_5,45-54,Radio ads,0.42,236,362
Dec-17,Dec2017_5,65 and above,Email,0.27,84,103
Dec-17,Dec2017_5,65 and above,TV ads,0.38,258,293
Dec-17,Dec2017_5,65 and above,LinkedIn,0.42,225,34
Dec-17,Dec2017_5,65 and above,Facebook ads,0.54,373,534
Dec-17,Dec2017_5,65 and above,TikTok ads,0.58,197,155
Dec-17,Dec2017_5,65 and above,Radio ads,0.35,133,138
Dec-17,Dec2017_5,55-64,Email,0.3,224,258
Dec-17,Dec2017_5,55-64,TV ads,0.43,204,69
Dec-17,Dec2017_5,55-64,LinkedIn,0.47,355,224
Dec-17,Dec2017_5,55-64,Facebook ads,0.6,182,189
Dec-17,Dec2017_5,55-64,TikTok ads,0.64,279,396
Dec-17,Dec2017_5,55-64,Radio ads,0.38,144,120
Dec-17,Dec2017_5,18-24,Email,0.45,197,241
Dec-17,Dec2017_5,18-24,TV ads,0.64,392,534
Dec-17,Dec2017_5,18-24,LinkedIn,0.7,394,69
Dec-17,Dec2017_5,18-24,Facebook ads,0.9,374,638
Dec-17,Dec2017_5,18-24,TikTok ads,0.96,508,569
Dec-17,Dec2017_5,18-24,Radio ads,0.58,473,86
Dec-17,Dec2017_5,35-44,Email,0.39,263,155
Dec-17,Dec2017_5,35-44,TV ads,0.55,252,120
Dec-17,Dec2017_5,35-44,LinkedIn,0.61,471,345
Dec-17,Dec2017_5,35-44,Facebook ads,0.78,257,69
Dec-17,Dec2017_5,35-44,TikTok ads,0.83,315,483
Dec-17,Dec2017_5,35-44,Radio ads,0.5,270,414
Dec-18,Dec2018_1,25-34,TV ads,0.47,368,278
Dec-18,Dec2018_1,25-34,Instagram Ads,0.62,315,292
Dec-18,Dec2018_1,25-34,Sponsored search ads,0.52,350,234
Dec-18,Dec2018_1,25-34,LinkedIn,0.52,413,205
Dec-18,Dec2018_1,25-34,Influencer,0.62,385,527
Dec-18,Dec2018_1,25-34,Email,0.33,258,161
Dec-18,Dec2018_1,25-34,TikTok ads,0.71,473,307
Dec-18,Dec2018_1,25-34,Radio ads,0.43,166,87
Dec-18,Dec2018_1,25-34,Facebook ads,0.66,574,424
Dec-18,Dec2018_1,25-34,Google banner ads,0.57,392,146
Dec-18,Dec2018_1,25-34,Newspaper ads,0.38,206,278
Dec-18,Dec2018_1,55-64,TV ads,0.34,175,73
Dec-18,Dec2018_1,55-64,Instagram Ads,0.44,155,29
Dec-18,Dec2018_1,55-64,Sponsored search ads,0.37,256,249
Dec-18,Dec2018_1,55-64,LinkedIn,0.37,270,219
Dec-18,Dec2018_1,55-64,Influencer,0.44,277,58
Dec-18,Dec2018_1,55-64,Email,0.24,202,161
Dec-18,Dec2018_1,55-64,TikTok ads,0.51,204,58
Dec-18,Dec2018_1,55-64,Radio ads,0.3,196,87
Dec-18,Dec2018_1,55-64,Facebook ads,0.47,428,336
Dec-18,Dec2018_1,55-64,Google banner ads,0.4,381,410
Dec-18,Dec2018_1,55-64,Newspaper ads,0.27,225,146
Dec-18,Dec2018_1,18-24,TV ads,0.51,204,205
Dec-18,Dec2018_1,18-24,Instagram Ads,0.66,380,527
Dec-18,Dec2018_1,18-24,Sponsored search ads,0.56,246,234
Dec-18,Dec2018_1,18-24,LinkedIn,0.56,485,322
Dec-18,Dec2018_1,18-24,Influencer,0.66,610,146
Dec-18,Dec2018_1,18-24,Email,0.35,245,278
Dec-18,Dec2018_1,18-24,TikTok ads,0.76,339,73
Dec-18,Dec2018_1,18-24,Radio ads,0.46,168,87
Dec-18,Dec2018_1,18-24,Facebook ads,0.71,326,131
Dec-18,Dec2018_1,18-24,Google banner ads,0.61,371,87
Dec-18,Dec2018_1,18-24,Newspaper ads,0.4,386,410
Dec-18,Dec2018_1,65 and above,TV ads,0.3,102,102
Dec-18,Dec2018_1,65 and above,Instagram Ads,0.4,325,117
Dec-18,Dec2018_1,65 and above,Sponsored search ads,0.33,285,263
Dec-18,Dec2018_1,65 and above,LinkedIn,0.33,281,292
Dec-18,Dec2018_1,65 and above,Influencer,0.4,303,102
Dec-18,Dec2018_1,65 and above,Email,0.21,110,87
Dec-18,Dec2018_1,65 and above,TikTok ads,0.46,178,131
Dec-18,Dec2018_1,65 and above,Radio ads,0.27,164,73
Dec-18,Dec2018_1,65 and above,Facebook ads,0.43,189,87
Dec-18,Dec2018_1,65 and above,Google banner ads,0.37,256,175
Dec-18,Dec2018_1,65 and above,Newspaper ads,0.24,141,43
Dec-18,Dec2018_1,45-54,TV ads,0.37,304,322
Dec-18,Dec2018_1,45-54,Instagram Ads,0.48,286,87
Dec-18,Dec2018_1,45-54,Sponsored search ads,0.41,316,410
Dec-18,Dec2018_1,45-54,LinkedIn,0.41,176,161
Dec-18,Dec2018_1,45-54,Influencer,0.48,284,73
Dec-18,Dec2018_1,45-54,Email,0.26,203,43
Dec-18,Dec2018_1,45-54,TikTok ads,0.56,427,219
Dec-18,Dec2018_1,45-54,Radio ads,0.33,227,73
Dec-18,Dec2018_1,45-54,Facebook ads,0.52,288,73
Dec-18,Dec2018_1,45-54,Google banner ads,0.45,274,102
Dec-18,Dec2018_1,45-54,Newspaper ads,0.3,130,29
Dec-18,Dec2018_1,35-44,TV ads,0.44,354,336
Dec-18,Dec2018_1,35-44,Instagram Ads,0.57,239,175
